44,45,47
47,15,43
47,91,73
12,38,57
50,33,72
53,34,78
33,80,77
64,36,75
76,32,73
75,11,59
86,43,23
45,13,47
69,89,96
76,78,45
29,88,68
66,54,21
96,74,32
90,67,54
12,38,57
15,30,56
66,54,21
44,45,47
93,84,13
40,36,17
14,86,14
80,24,81
12,38,57
62,37,46
74,80,66
81,74,71
14,86,14
77,90,69
87,50,37
32,28,62
16,45,44
33,80,77
56,90,66
66,54,21
70,17,60
93,37,79
80,94,20
98,97,16
62,24,10
94,75,50
67,26,18
12,38,57
12,38,57
47,80,87
53,34,78
18,75,76
37,73,77
13,92,76
81,29,24
20,54,54
96,62,81
95,14,81
18,28,32
29,87,95
93,84,13
12,38,57
76,63,58
40,81,52
95,90,26
16,10,86
33,58,63
36,14,66
64,13,13
24,14,51
16,10,86
37,63,67
13,92,76
66,51,24
71,23,21
29,37,85
13,30,76
81,74,71
19,43,84
52,60,52
12,38,57
66,73,16
77,54,25
44,52,63
99,61,66
49,22,70
63,16,49
47,35,65
44,45,47
16,76,17
93,26,93
12,38,57
34,29,39
44,45,47
64,13,13
37,63,67
19,67,28
25,70,84
69,77,25
29,37,85
12,38,57
66,73,16
13,30,76
63,69,26
91,16,31
70,17,60
66,51,24
90,72,98
44,45,47
12,38,57
95,14,81
81,29,24
59,33,64
80,94,20
81,74,71
53,34,78
42,78,83
33,58,63
31,11,65
50,33,72
12,38,57
77,90,69
83,85,34
13,92,76
35,38,27
37,29,88
96,62,81
19,25,94
11,22,90
97,77,18
59,53,61
77,54,25
39,97,22
12,38,57
24,14,51
69,97,96
18,75,76
12,38,57
29,37,85
81,74,71
96,74,32
50,33,72
48,97,45
38,41,93
47,80,87
83,84,60
69,97,96
63,16,49
50,33,72
95,90,26
82,29,65
34,45,76
35,65,55
78,69,16
97,77,18
12,38,57
44,45,47
37,63,67
14,86,14
50,33,72
46,45,76
16,10,86
44,45,47
76,42,25
75,69,94
47,15,43
17,61,47
62,24,10
85,45,40
13,92,76
53,34,78
21,46,64
47,91,73
21,46,64
44,52,63
75,80,37
12,38,57
33,58,63
44,45,47
47,80,87
19,77,59
48,18,65
16,76,17
77,90,69
36,14,66
21,46,64
79,41,38
60,94,53
69,71,49
32,28,62
13,92,76
91,16,31
63,16,49
15,12,61
18,28,32
48,12,48
12,38,57
21,33,45
32,28,62
41,22,58
61,11,64
37,63,67
12,38,57
47,80,87
16,76,17
74,56,42
77,90,69
81,29,24
96,98,95
59,33,64
47,30,50
13,92,76
70,96,97
65,70,39
93,37,79
64,36,75
13,27,75
94,75,50
43,93,35
73,49,87
79,41,38
80,94,20
30,77,54
36,48,16
44,52,63
80,24,81
53,34,78
79,26,92
45,13,47
13,30,76
48,12,48
69,97,96
13,92,76
48,97,45
19,67,28
57,49,65
15,12,61
48,12,48
42,11,55
75,11,59
45,20,71
19,67,28
75,11,59
39,84,41
92,42,66
62,76,36
12,38,57
42,78,83
82,81,60
86,43,23
79,26,92
67,14,67
29,91,61
36,55,65
70,96,97
72,51,66
75,69,94
67,16,40
68,92,35
87,20,69
21,46,64
98,97,16
63,69,26
88,92,28
75,80,37
42,78,83
48,12,48
13,92,76
21,46,64
70,99,74
79,19,33
69,97,96
30,27,90
76,54,46
79,26,92
90,67,54
75,80,37
42,63,89
68,56,45
38,41,93
98,20,23
50,33,72
12,38,57
90,67,54
99,61,66
48,97,45
48,97,45
63,16,49
15,47,95
49,22,70
42,11,55
32,98,31
20,54,54
90,72,98
49,22,70
47,80,87
21,33,45
99,98,43
66,38,92
12,38,57
16,76,17
90,72,98
24,14,51
56,90,66
44,45,47
98,20,23
13,30,76
87,50,37
73,49,87
12,38,57
58,80,45
63,98,71
75,11,59
67,85,65
95,90,26
12,38,57
16,76,17
36,14,66
77,54,25
45,13,47
75,66,93
99,61,66
48,12,48
97,77,18
38,99,78
45,13,47
19,25,94
85,36,55
12,38,57
47,80,87
90,67,54
50,33,72
72,57,86
50,33,72
48,18,65
90,78,98
48,97,45
68,92,35
61,63,81
76,42,25
67,32,12
93,14,81
12,38,57
70,17,60
50,33,72
88,92,28
99,66,82
12,38,57
44,17,40
99,61,66
35,34,87
16,75,78
69,97,96
64,36,75
88,73,61
50,33,72
74,56,42
12,38,57
39,97,22
48,97,45
82,29,65
13,75,20
22,41,26
53,34,78
47,80,87
63,69,26
